uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release
91148fe7-48a0-4003-8ae3-966ad08c76eb,MLBS_002.basePlot.cfc,D07,MLBS,MLBS_002,distributed,gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseM3/Tlqd7008=,"",gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseDV8LtVrGrge96CJXYozhdg==,A00000043706,2018-06-26T18:00Z,2020-02-10,1,0.202,25,0.192,1.117,0.675,0.243,0.135,2338,54.9,7.4,28.4,175.4,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,sample value outlier,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
8232ba07-cbcc-4f59-9bf4-8e44ed986b69,MLBS_002.basePlot.cfc,D07,MLBS,MLBS_002,distributed,gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f20gN9hBtLuo=,A00000012515,gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f0q9E5jmUQSAhRcb71A7kwA==,A00000043672,2018-06-26T18:45Z,2020-02-10,1,0.197,25,0.182,0.941,0.789,0.251,0.125,2748,53.3,8.2,26.7,198.6,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,sample value outlier,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
5b1ec59e-332e-410c-97d9-af547243c347,MLBS_005.basePlot.cfc,D07,MLBS,MLBS_005,distributed,gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z52k2gRUEs5/M=,A00000012194,gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z58Lcl/JfpDns=,A00000043710,2018-06-27T13:45Z,2020-02-10,1,0.201,25,0.161,0.781,0.503,0.14,0.125,1845,52.1,6.5,16.4,31,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
999686e7-3a82-4860-9969-216f8a8ab691,MLBS_005.basePlot.cfc,D07,MLBS,MLBS_005,distributed,gv/1/Di3XvHRDXUacuknY/bk8T+lluwbCiYyNxLIGpk=,A00000012231,gv/1/Di3XvHRDXUacuknY/bk8T+lluwbJB0CLe+WyTY=,A00000043676,2018-06-27T14:20Z,2020-02-10,1,0.205,25,0.231,1.176,0.459,0.159,0.166,1895,42.6,12.9,30.7,23.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
df81caf9-630d-4d5e-a34e-689ce938e782,MLBS_005.basePlot.cfc,D07,MLBS,MLBS_005,distributed,gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6OWpJf9ilKGI=,A00000012518,gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6LJSm9mKBIBw=,A00000043642,2018-06-27T15:00Z,2020-02-10,1,0.201,25,0.186,0.935,0.347,0.141,0.144,1969,35.1,7.3,21.2,17.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
061dfe06-72cf-4857-ab71-5400bf4960b0,MLBS_001.basePlot.cfc,D07,MLBS,MLBS_001,distributed,gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aCjtRIg6gfYM=,A00000012178,gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/ay4QfvXf+t7bYnwYrq4gwVg==,A00000043707,2018-06-27T16:30Z,2020-02-10,1,0.202,25,0.18,0.91,0.473,0.128,0.13,4333,51.5,6.6,27.9,80.6,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
0d5a076d-ee10-4c7b-8fc0-4e1e71dc2eed,MLBS_001.basePlot.cfc,D07,MLBS,MLBS_001,distributed,gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqvdz2e0WFhIM=,A00000012244,gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqrI22LuQrmFo=,A00000043673,2018-06-27T17:00Z,2020-02-10,1,0.197,25,0.17,0.981,0.36,0.087,0.136,2392,54.5,4.6,18.2,26,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
1e4dee93-8f01-42b2-b1d4-b3d7acdeeec0,MLBS_001.basePlot.cfc,D07,MLBS,MLBS_001,distributed,gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUEEVvcHvNfWE=,A00000012514,gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUTh6xzpslTm4=,A00000043639,2018-06-27T17:20Z,2020-02-10,1,0.205,25,0.201,1.374,0.333,0.087,0.16,2376,36.1,8.8,20.9,20.7,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,OK,"",A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T034112Z,RELEASE-2022
92e269c6-fc41-4bde-9369-050d46e2ddb8,DELA_018.basePlot.cfc,D08,DELA,DELA_018,distributed,Nc+HNMhlqfsnz6FNEIwdfsWmIUSpBr0OFgK8ecEB+NM=,"",Nc+HNMhlqfsnz6FNEIwdfsWmIUSpBr0O+qil36lP2wSFUiDCEgZqWA==,A00000082829,2019-04-24T16:50Z,2019-08-07,1,0.193,25,0.22,1.068,1.551,0.386,0.197,1042,119.5,9.6,22.4,114.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
e9347f4f-f409-495c-821c-c4be2c992e91,DELA_037.basePlot.cfc,D08,DELA,DELA_037,tower,Nc+HNMhlqfsAhFo00mW98DxiUETxOpi89aDGrmcTVb0=,A00000081974,Nc+HNMhlqfsAhFo00mW98DxiUETxOpi8hD3cXwI6aczj00i7j9A+9w==,A00000083320,2019-04-24T19:06Z,2019-08-07,1,0.198,25,0.269,1.111,0.565,0.245,0.178,1283,86,11.1,11.7,29.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
c582fa70-3268-4ae1-b468-c423b9f1d2a3,DELA_037.basePlot.cfc,D08,DELA,DELA_037,tower,Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNreDrZYbTy18Q=,A00000081975,Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrhp06r4iZsvE=,A00000082879,2019-04-24T19:10Z,2019-08-07,1,0.198,25,0.186,0.966,0.474,0.129,0.146,596.4,59.1,5.7,17.9,12.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
eb9698a2-9bf9-4b54-9be5-d0ae7731525a,DELA_037.basePlot.cfc,D08,DELA,DELA_037,tower,Nc+HNMhlqfu2Elvk5YKLrDGF+5Kf6lJrkxOdRsqUcU0=,A00000081976,Nc+HNMhlqfu2Elvk5YKLrDGF+5Kf6lJrWIO8hwkgX/g=,A00000082886,2019-04-24T19:12Z,2019-08-07,1,0.201,25,0.134,0.645,0.496,0.165,0.1,485.6,251.9,4.5,10,18,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
9ec5d0b7-557a-4b16-91b9-a715b96869e1,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqfuwkD7dmJPLXVLEmN2TKZvWpb+QskA6CnM=,A00000081977,Nc+HNMhlqfuwkD7dmJPLXVLEmN2TKZvW+erNO8Oy2gY=,A00000082878,2019-04-25T13:34Z,2019-08-07,1,0.197,25,0.391,1.621,0.735,0.248,0.264,33.5,58.3,36.9,17.6,29.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
9c6013fd-5d16-461c-985d-eae8ad05483c,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqfvzzMmbGQYGYjjZ7SKMhcJn9al0s1bIq3w=,A00000081978,Nc+HNMhlqfvzzMmbGQYGYjjZ7SKMhcJnjucQnHpcjRI=,A00000082797,2019-04-25T14:04Z,2019-08-07,1,0.201,25,0.283,1.852,2.293,0.517,0.152,115.1,49.6,9.6,17,15.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
23703752-8972-48b7-bc3b-e3bba38999a2,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqfs+NPALPvNDccCD7HI8gGqXY4qzY09MoN0=,A00000081979,Nc+HNMhlqfs+NPALPvNDccCD7HI8gGqX09MZg1wk65c=,A00000082831,2019-04-25T14:42Z,2019-08-07,1,0.197,25,0.226,0.944,0.487,0.161,0.15,699.7,42.5,8.8,16.4,29.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
daa08d38-b702-4b1f-ab4a-6473dba9947f,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqfvzzMmbGQYGYoJDjOWFEkvLeaJudwc9lP0=,A00000081980,Nc+HNMhlqfvzzMmbGQYGYoJDjOWFEkvLbIvqnMsWu2s=,A00000083307,2019-04-25T15:06Z,2019-08-07,1,0.203,25,0.306,1.573,2.542,0.296,0.167,103.5,68.5,13.1,26.4,18.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
d15fb70c-a233-4173-b6d9-60107f314db6,DELA_003.basePlot.cfc,D08,DELA,DELA_003,distributed,Nc+HNMhlqfsLn9TiKPIz/JUCNNrug2aPON8fLCjR+BE=,A00000081981,Nc+HNMhlqfsLn9TiKPIz/JUCNNrug2aPL5mPgjvZAdeDE9xdmp9SJg==,A00000082835,2019-04-25T15:59Z,2019-08-07,1,0.199,25,0.179,0.83,0.616,0.223,0.131,1542,48.4,7.8,7.2,29.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
78af925f-1bff-46cc-a379-a56e88e6b953,DELA_040.basePlot.cfc,D08,DELA,DELA_040,tower,Nc+HNMhlqfubEIJhrJbaDsb7yj31PY9MpO8+dN+5GkY=,A00000081982,Nc+HNMhlqfubEIJhrJbaDsb7yj31PY9M7RgBtjJzLGM=,A00000083322,2019-04-29T15:52Z,2019-08-07,1,0.204,25,0.401,1.419,0.778,0.288,0.295,93.5,463.2,29.9,13.4,42.2,OK,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
9a19a9d0-522e-455f-b818-1477a6eeab7d,DELA_040.basePlot.cfc,D08,DELA,DELA_040,tower,Nc+HNMhlqfuEyRxypRJayAmYu8zBVJ+oNH4do/ab9eQ=,A00000081983,Nc+HNMhlqfuEyRxypRJayAmYu8zBVJ+ohRr6VsdkClA=,A00000083314,2019-04-29T16:32Z,2019-08-07,1,0.206,25,0.19,1.027,0.397,0.135,0.125,435.5,71.3,6.3,14,24.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
19169694-5fdb-4022-b1c1-1efd4938e8eb,DELA_044.basePlot.cfc,D08,DELA,DELA_044,tower,Nc+HNMhlqfuJihW7TqzFUCDtDVowxajkByIISbZDOvQ=,A00000081984,Nc+HNMhlqfuJihW7TqzFUCDtDVowxajkd0YW5f7evXf/vquL/mTHsg==,A00000083332,2019-04-29T17:57Z,2019-08-07,1,0.194,25,0.238,1.1,0.808,0.296,0.208,1247,156.1,8,23.8,93.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
cf1ea259-ba46-42f5-a893-dded080ef823,DELA_044.basePlot.cfc,D08,DELA,DELA_044,tower,Nc+HNMhlqfuVmfWG3sJo/4ChTahclVRNUzx1tzVVPYE=,A00000081985,Nc+HNMhlqfuVmfWG3sJo/4ChTahclVRNGEfP1v4pzYw=,A00000083312,2019-04-29T18:42Z,2019-08-07,1,0.201,25,0.194,0.859,0.478,0.175,0.149,719.3,104.8,6.5,13.7,14,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
7fe64b55-371e-4508-97a2-6274a2fa6ec4,DELA_044.basePlot.cfc,D08,DELA,DELA_044,tower,Nc+HNMhlqfvvm02IDN9uY7o3BXor7ncY17ih6H4WN/A=,A00000081986,Nc+HNMhlqfvvm02IDN9uY7o3BXor7ncY4e8u5RmR6ObNaPDuFx/STA==,A00000082795,2019-04-29T19:05Z,2019-08-07,1,0.198,25,0.16,1.117,0.815,0.296,0.167,1802,190.8,9.1,23.4,20.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
67968b7e-3688-403a-a7bb-29ceb4c3ca21,DELA_044.basePlot.cfc,D08,DELA,DELA_044,tower,Nc+HNMhlqfs1i/4qlXddoIwx0Sl7TKmuHt+F0flBpZ0=,A00000081988,Nc+HNMhlqfs1i/4qlXddoIwx0Sl7TKmuGOMsJoyalq4=,A00000083327,2019-04-29T19:37Z,2019-08-07,1,0.205,25,0.323,1.706,2.682,0.562,0.204,126.1,75.5,13.5,21.5,18.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
f600af3a-5081-4d12-ba80-a5c91f9b1f10,DELA_051.basePlot.cfc,D08,DELA,DELA_051,tower,Nc+HNMhlqfsgqmncHxB7bZrNuQB+zWH5d3l+E9EKhLs=,A00000081987,Nc+HNMhlqfsgqmncHxB7bZrNuQB+zWH5o/K6zSa9Od1UiPHN8avoLQ==,A00000083308,2019-04-30T12:58Z,2019-08-07,1,0.203,25,0.235,0.747,0.696,0.257,0.188,867.6,322,7.8,10.4,38.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
16afad71-1838-422d-a107-cfe31c1621fd,DELA_051.basePlot.cfc,D08,DELA,DELA_051,tower,Nc+HNMhlqftTP2hiDURzlCzZjTts3M4XCoJkHcCKEeY=,A00000081989,Nc+HNMhlqftTP2hiDURzlCzZjTts3M4XVe5MqC3/I9U=,A00000083326,2019-04-30T13:56Z,2019-08-07,1,0.201,25,0.439,1.885,0.894,0.28,0.21,247.1,451.4,7.7,31.3,19.4,OK,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
8a985e42-6a4c-4576-bb89-1156c6bc28fb,DELA_051.basePlot.cfc,D08,DELA,DELA_051,tower,Nc+HNMhlqfvifAHEy8/dwXzlq8H4ORqGf/xWgxmPPxo=,A00000081993,Nc+HNMhlqfvifAHEy8/dwXzlq8H4ORqG8LSnzUo/6nc=,A00000082848,2019-04-30T14:17Z,2019-08-07,1,0.197,25,0.157,0.839,0.505,0.213,0.124,501.5,394.5,7,9.9,30.4,OK,OK,OK,OK,OK,OK,sample value outlier - soil contamination,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
840dc708-bb39-4a21-a167-0043491dbd98,DELA_051.basePlot.cfc,D08,DELA,DELA_051,tower,Nc+HNMhlqfvifAHEy8/dwbbDBXevPhlFUTmxRWfid+4=,A00000081996,Nc+HNMhlqfvifAHEy8/dwbbDBXevPhlFCATxjsaO7vw=,A00000082881,2019-04-30T15:18Z,2019-08-07,1,0.203,25,0.239,1.135,0.31,0.166,0.154,509,179.1,9.3,10.8,34.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
c6a0e2ff-bacd-492c-90df-3be15c0b7603,DELA_051.basePlot.cfc,D08,DELA,DELA_051,tower,Nc+HNMhlqfsb94WmMdNuWIImKxZb8nNw+myuSQtbBHY=,A00000081997,Nc+HNMhlqfsb94WmMdNuWIImKxZb8nNwtbdVg8IiChY=,A00000082790,2019-04-30T15:41Z,2019-08-07,1,0.195,25,0.403,1.644,0.452,0.225,0.248,44,207,43.6,13.1,30.4,OK,OK,OK,OK,OK,OK,OK,sample value outlier,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T005826Z,RELEASE-2022
ec20e7e2-4766-460c-9c49-ae85cd5165ab,DELA_003.basePlot.cfc,D08,DELA,DELA_003,distributed,Nc+HNMhlqfspUx960THudsGJhzNp9lTyEGxDapF/DCU=,A00000081998,Nc+HNMhlqfspUx960THudsGJhzNp9lTyEfIOZnj9CAo=,A00000082861,2019-05-06T15:21Z,2019-08-07,1,0.205,25,0.347,1.78,0.772,0.231,0.271,56.3,74.7,44.8,16.3,22.5,OK,OK,OK,OK,OK,OK,OK,sample value outlier,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
2b75d0ac-e492-4fbe-9bb3-5e763d72ce37,DELA_003.basePlot.cfc,D08,DELA,DELA_003,distributed,Nc+HNMhlqfspUx960THudtz59VMWEuBlKGLd8kVeG1Y=,A00000081999,Nc+HNMhlqfspUx960THudtz59VMWEuBl5xt1ZTIijqo=,A00000082818,2019-05-06T15:43Z,2019-08-07,1,0.201,25,0.269,1.187,0.638,0.234,0.243,78.4,92,55.7,14.3,18.3,OK,OK,OK,OK,OK,OK,OK,sample value outlier,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
eacb0937-a314-4e02-bec5-7a37a1563f94,DELA_002.basePlot.cfc,D08,DELA,DELA_002,distributed,Nc+HNMhlqfsclpnYGliH+vB1RaK3LIIZjwbHMP1z2LY=,A00000082000,Nc+HNMhlqfsclpnYGliH+vB1RaK3LIIZeTa3JmuBqKo=,A00000082863,2019-05-06T16:50Z,2019-08-07,1,0.206,25,0.188,0.836,0.478,0.229,0.174,556.4,75.7,7.7,21.8,21.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
5dff5923-667b-46f6-b945-cc6bd2c5f4ad,DELA_002.basePlot.cfc,D08,DELA,DELA_002,distributed,Nc+HNMhlqfsclpnYGliH+kZuuSHT58a/gYS5R1fCE64=,A00000082001,Nc+HNMhlqfsclpnYGliH+kZuuSHT58a/+LGuMembUq8=,A00000082823,2019-05-06T17:36Z,2019-08-07,1,0.2,25,0.188,0.817,0.422,0.234,0.167,505.7,121.3,7.3,16.1,19.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
e70f8ac0-f3c1-4c7e-8653-80eb39b437a6,DELA_056.basePlot.cfc,D08,DELA,DELA_056,tower,Nc+HNMhlqfsfGrsG+JlZC32+dG7s1BFY54prSAeKL2E=,A00000082002,Nc+HNMhlqfsfGrsG+JlZC32+dG7s1BFYoTPZU/Kg/p6XIK7CAzyXxw==,A00000082827,2019-05-06T19:42Z,2019-08-07,1,0.196,25,0.185,0.861,1.847,0.367,0.183,838.6,60,9.4,27.8,21.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
5fb85693-96d9-4de6-95c5-965102c3d8b9,DELA_056.basePlot.cfc,D08,DELA,DELA_056,tower,Nc+HNMhlqfsfGrsG+JlZCzp6OugYMiydcO5epdikKXE=,A00000082003,Nc+HNMhlqfsfGrsG+JlZCzp6OugYMiydLuB7l6dOuyvehOKe53dO0A==,A00000082832,2019-05-06T20:11Z,2019-08-07,1,0.197,25,0.15,0.898,1.982,0.283,0.145,1691,42.6,8.9,37.8,14.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
ff1f8a15-765e-4616-b578-e6d79e37d3e0,DELA_056.basePlot.cfc,D08,DELA,DELA_056,tower,Nc+HNMhlqfsfGrsG+JlZCwYE3knyp5CAk0+6iEtasRg=,A00000082004,Nc+HNMhlqfsfGrsG+JlZCwYE3knyp5CAHSMqcBlnJoAHZTF8ZhJvUg==,A00000082805,2019-05-06T20:51Z,2019-08-07,1,0.196,25,0.177,1.165,2.068,0.392,0.156,1316,38.9,8.7,36,24.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
4bb7e62d-ee3a-4f98-97e7-8b70272b080c,DELA_042.basePlot.cfc,D08,DELA,DELA_042,tower,Nc+HNMhlqfsXikZFAnnYM8hoPS8Qps2BYpY2CBxRPac=,A00000082005,Nc+HNMhlqfsXikZFAnnYM8hoPS8Qps2Bw7ngUAE1E0MyP4uzqFDlqg==,A00000082836,2019-05-07T14:22Z,2019-08-07,1,0.197,25,0.174,0.884,1.689,0.397,0.182,1938,42.3,9.2,24.9,114.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
76ef4673-05a0-428f-bf89-b5388fd8655b,DELA_042.basePlot.cfc,D08,DELA,DELA_042,tower,Nc+HNMhlqfvc7rqhJ/TzRk0q/+7O1lkqDkuhUiziMOI=,A00000082006,Nc+HNMhlqfvc7rqhJ/TzRk0q/+7O1lkq9D/fw+o+fpc=,"",2019-05-07T15:28Z,2019-08-07,1,0.199,25,0.202,0.846,0.8,0.227,0.164,830.3,56.8,9.1,17,19.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
da1fe1b9-5124-4247-86b6-c40bf5afd6d9,DELA_041.basePlot.cfc,D08,DELA,DELA_041,tower,Nc+HNMhlqfuElt3OuXY/n0/UjYMXg263MMHShfxk7P0=,A00000082007,Nc+HNMhlqfuElt3OuXY/n0/UjYMXg263kkf1pahQ6xU=,A00000082834,2019-05-07T16:20Z,2019-08-07,1,0.197,25,0.178,0.528,0.491,0.21,0.13,472.3,53.1,3.7,22.9,20.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
943df914-c063-4fa7-9d02-beb3d9ac2ebc,DELA_041.basePlot.cfc,D08,DELA,DELA_041,tower,Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sEpp1g657JWs=,A00000082008,Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7s44vITNZjEKo=,A00000082874,2019-05-07T16:43Z,2019-08-07,1,0.201,25,0.16,0.694,0.414,0.241,0.125,685.1,45.5,7.1,30,38.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
6bfd65e1-4815-4512-b528-bbd099da6b2b,DELA_041.basePlot.cfc,D08,DELA,DELA_041,tower,Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2AoFvrS0X312I=,A00000082009,Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2AkH56XZ2qpCY=,A00000082816,2019-05-07T16:59Z,2019-08-07,1,0.2,25,0.161,0.851,0.348,0.393,0.159,1131,50.2,3.8,20.6,13.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
448c5011-7cc3-4867-891e-923efd5758d4,DELA_005.basePlot.cfc,D08,DELA,DELA_005,distributed,Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDYdJeu4tHqmY=,A00000082010,Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDjqZdT6cZzWo=,A00000082843,2019-05-07T18:29Z,2019-08-07,1,0.199,25,0.222,1.178,1.377,0.189,0.301,64.1,48.3,8,16.6,13.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,,20211222T031041Z,RELEASE-2022
